"chr","gene_id","gene_name","start","end","transcript","exon","cds"
"15","ENSG00000117971","CHRNB4",78624111,78727754,6,35,14
"15","ENSG00000140557","ST8SIA2",92393881,92468728,4,19,16
"15","ENSG00000176700","SCAND2P",84631451,84647478,10,36,0
"15","ENSG00000246863","GPR176-DT",39921042,39925880,2,3,0
"15","ENSG00000260305","NTRK3-AS1",88252730,88271066,1,4,0
"15","ENSG00000103569","AQP9",58138169,58185911,4,21,17
"15","ENSG00000259449","NIFKP8",85181210,85182083,1,1,0
"15","ENSG00000259420","",77568970,77608888,2,7,0
"15","ENSG00000140368","PSTPIP1",76993359,77037475,18,169,108
"15","ENSG00000259727","",62895812,62899543,1,2,0
"15","ENSG00000259565","KRT8P23",76979245,76980451,1,1,0
"15","ENSG00000259756","",62682916,62690448,1,4,0
"15","ENSG00000264937","",64696622,64696861,1,1,0
"15","ENSG00000260957","",62284190,62285006,1,2,0
"15","ENSG00000169609","C15orf40",82988441,83011641,12,42,28
"15","ENSG00000213307","RPL18P11",78661047,78661576,1,1,0
"15","ENSG00000259594","",81554003,81696780,3,14,0
"15","ENSG00000259564","",61834682,61935738,2,8,0
"15","ENSG00000259544","",85726115,85727227,1,2,0
"15","ENSG00000140598","EFL1",82130233,82262734,11,84,54
"15","ENSG00000279683","",56795382,56795522,1,1,0
"15","ENSG00000196547","MAN2A2",90902218,90922584,30,223,142
"15","ENSG00000259064","",92627073,92627414,1,1,0
"15","ENSG00000259762","",85750336,85752901,1,2,0
"15","ENSG00000239465","",64631109,64631914,1,2,0
"15","ENSG00000103942","HOMER2",82836946,82986153,10,43,24
"15","ENSG00000159556","ISL2",76336773,76342475,3,13,10
"15","ENSG00000245534","RORA-AS1",60479152,60630637,7,34,0
"15","ENSG00000260351","",83022571,83090782,1,2,0
"15","ENSG00000245849","RAD51-AS1",40686183,40695107,5,14,0
"15","ENSG00000259581","TYRO3P",76258986,76261690,1,1,0
"15","ENSG00000073417","PDE8A",84980440,85139145,16,206,112
"15","ENSG00000259575","",61211913,61214231,1,2,0
"15","ENSG00000259419","HNRNPCP3",79236332,79237206,1,1,0
"15","ENSG00000259532","",70748932,70754177,1,2,0
"15","ENSG00000258726","DUXAP6",92281484,92282084,1,1,0
"15","ENSG00000287926","",75225784,75227185,1,2,0
"15","ENSG00000258954","",91532891,91535095,1,2,0
"15","ENSG00000259700","",48810701,48811909,2,3,0
"15","ENSG00000274471","HERC2P7",23309607,23314566,2,10,0
"15","ENSG00000286897","",58749923,58761004,1,2,0
"15","ENSG00000140398","NEIL1",75346955,75357115,24,103,43
"15","ENSG00000260235","",75624793,75625690,1,2,0
"15","ENSG00000259560","",87325829,87703852,3,14,0
"15","ENSG00000246740","PLA2G4E-AS1",41972763,41999094,1,4,0
"15","ENSG00000259175","",80554609,80562944,1,3,0
"15","ENSG00000169330","MINAR1",79432336,79472304,2,8,6
"15","ENSG00000259343","TMC3-AS1",81324338,81518200,16,87,0
"15","ENSG00000258773","",95078481,95150534,5,24,0
"15","ENSG00000274667","",56729932,56730611,1,1,0
"15","ENSG00000259665","",35081144,35081513,1,1,0
"15","ENSG00000258765","",91643017,91649114,1,3,0
"15","ENSG00000259229","",79758549,79758762,1,1,0
"15","ENSG00000140612","SEC11A",84669538,84716460,10,50,40
"15","ENSG00000181991","MRPS11",88467453,88480776,11,45,16
"15","ENSG00000230373","GOLGA6L5P",84507885,84516814,3,18,0
"15","ENSG00000259805","",82925884,83103443,1,2,0
"15","ENSG00000259317","",85272527,85272974,1,2,0
"15","ENSG00000259627","",63070025,63071911,1,2,0
"15","ENSG00000259562","",78290527,78291221,1,1,0
"15","ENSG00000258725","PRC1-AS1",90966340,90988625,6,18,0
"15","ENSG00000274281","",38851306,38853432,1,1,0
"15","ENSG00000166831","RBPMS2",64739891,64775589,2,16,10
"15","ENSG00000259404","EFL1P1",84080168,84126604,4,28,0
"15","ENSG00000259170","",92470233,92471546,1,2,0
"15","ENSG00000259986","",83179182,83439445,3,8,0
"15","ENSG00000259626","MTND3P12",58150635,58150962,1,1,0
"15","ENSG00000214432","VPS33B-DT",91022619,91036611,4,15,0
"15","ENSG00000140400","MAN2C1",75355207,75368612,45,310,155
"15","ENSG00000140391","TSPAN3",77041404,77083984,10,50,28
"15","ENSG00000259609","",84053113,84080097,1,2,0
"15","ENSG00000261762","",78589123,78591276,1,1,0
"15","ENSG00000261549","",88989519,88990245,1,1,0
"15","ENSG00000259713","",89518523,89591956,1,2,0
"15","ENSG00000277135","",96139472,96140452,1,1,0
"15","ENSG00000258489","",95463587,95493843,5,20,0
"15","ENSG00000166173","LARP6",70829130,70854157,5,12,8
"15","ENSG00000258540","",91676771,91677060,1,1,0
"15","ENSG00000140553","UNC45A",90930180,90954093,17,151,68
"15","ENSG00000069667","RORA",60488284,61229302,14,78,53
"15","ENSG00000261554","",20893383,20893980,1,1,0
"15","ENSG00000259284","LINC02349",61729765,61731389,3,7,0
"15","ENSG00000259551","",84500378,84502381,1,2,0
"15","ENSG00000140319","SRP14",40035690,40039181,8,35,13
"15","ENSG00000259394","",62953173,62954124,1,1,0
"15","ENSG00000287813","",80440294,80442751,1,2,0
"15","ENSG00000260036","",55442635,55443357,1,1,0
"15","ENSG00000074603","DPP8",65442463,65517704,16,162,139
"15","ENSG00000259295","CSPG4P12",85191438,85213905,2,15,0
"15","ENSG00000275016","",95638316,95826499,13,38,0
"15","ENSG00000258527","ASB9P1",92795647,92796439,1,1,0
"15","ENSG00000259370","",62827675,62884034,4,12,0
"15","ENSG00000287108","",80769600,80773135,1,2,0
"15","ENSG00000259941","",56394321,56396785,1,1,0
"15","ENSG00000270986","HMGB1P51",58672296,58672933,1,1,0
"15","ENSG00000274215","",92808451,92809057,1,1,0
"15","ENSG00000275965","",92634305,92634665,1,1,0
"15","ENSG00000172379","ARNT2",80404350,80597933,9,103,80
"15","ENSG00000255302","EID1",48878134,48880173,2,3,3
"15","ENSG00000186399","GOLGA8R",30403740,30414162,2,20,19
"15","ENSG00000277987","LINC02351",98323902,98420998,3,9,0
"15","ENSG00000273512","",78749833,78750107,1,1,0
"15","ENSG00000259244","",84513241,84526949,1,5,0
"15","ENSG00000279192","PWAR5",24985053,24988232,1,1,0
"15","ENSG00000259736","CRTC3-AS1",90620007,90717141,2,7,0
"15","ENSG00000140326","CDAN1",42723544,42737128,6,73,42
"15","ENSG00000183496","MEX3B",82041778,82046119,2,3,3
"15","ENSG00000156218","ADAMTSL3",83654088,84039842,8,111,58
"15","ENSG00000259661","",90920218,90921186,1,2,0
"15","ENSG00000140287","HDC",50241947,50265965,7,48,27
"15","ENSG00000259173","",58755625,58756247,1,2,0
"15","ENSG00000259654","",84685884,84686946,1,2,0
"15","ENSG00000259557","HMGN1P26",62362029,62362331,1,1,0
"15","ENSG00000240238","",59552615,59553093,1,1,0
"15","ENSG00000276710","CSPG4P10",82459472,82477258,2,19,0
"15","ENSG00000258925","NPM1P5",92285841,92286678,1,1,0
"15","ENSG00000259407","",85744109,85750281,1,3,0
"15","ENSG00000287321","",97560849,97572707,1,4,0
"15","ENSG00000140450","ARRDC4",97960703,97973833,1,8,8
"15","ENSG00000258739","ENO1P2",92420860,92422735,1,2,0
"15","ENSG00000259416","LINC02883",85754941,85756237,1,3,0
"15","ENSG00000274294","",99416584,99417204,1,1,0
"15","ENSG00000259057","THRAP3P2",91742841,91743955,1,1,0
"15","ENSG00000287872","",82113384,82119570,1,2,0
"15","ENSG00000285661","",91094847,91099838,1,2,0
"15","ENSG00000285663","",93177269,93179999,1,2,0
"15","ENSG00000128928","IVD",40405485,40435947,15,105,85
"15","ENSG00000258631","",93589867,93760886,2,7,0
"15","ENSG00000103740","ACSBG1",78167468,78245688,14,86,45
"15","ENSG00000270017","",94855586,94857011,1,2,0
"15","ENSG00000278013","",82540870,82562374,1,3,0
"15","ENSG00000259275","",96354237,96405235,8,21,0
"15","ENSG00000197696","NMB",84655129,84658563,2,6,6
"15","ENSG00000128908","INO80",40978880,41116280,11,185,108
"15","ENSG00000270919","",80580029,80580566,1,1,0
"15","ENSG00000169612","RAMAC",82986210,82991057,1,4,2
"15","ENSG00000273771","",96080713,96084584,1,2,0
"15","ENSG00000279765","",92883413,92949230,2,19,3
"15","ENSG00000259744","",70848883,70849770,1,2,0
"15","ENSG00000285866","LINC02852",94583506,94589259,1,3,0
"15","ENSG00000259702","",96045341,96064357,2,9,0
"15","ENSG00000259250","",58587507,58591676,1,2,0
"15","ENSG00000259208","",79668342,79668816,1,1,0
"15","ENSG00000249487","LINC01586",88585566,88605110,5,12,0
"15","ENSG00000259672","",63091085,63110589,5,19,0
"15","ENSG00000272639","",100861924,100885329,1,3,0
"15","ENSG00000183655","KLHL25",85759326,85794925,3,6,1
"15","ENSG00000259666","LINGO1-AS1",77641764,77652292,5,12,0
"15","ENSG00000260660","",75226401,75234834,3,18,0
"15","ENSG00000280304","",95280753,95284249,1,1,0
"15","ENSG00000259579","",100716249,100828497,1,3,0
"15","ENSG00000259763","LINC02157",96235785,96237010,2,4,0
"15","ENSG00000259270","",85178628,85178806,1,1,0
"15","ENSG00000258476","LINC02207",93835490,93878822,42,181,0
"15","ENSG00000258384","RCCD1-AS1",90952239,90955225,1,2,0
"15","ENSG00000068305","MEF2A",99565417,99716466,13,92,60
"15","ENSG00000272298","",92699040,92724277,1,2,0
"15","ENSG00000271333","",30420283,30420429,1,1,0
"15","ENSG00000176463","SLCO3A1",91853708,92172435,13,71,29
"15","ENSG00000259518","LINC01583",82088569,82097694,4,13,0
"15","ENSG00000278090","LUNAR1",99014526,99031054,9,35,0
"15","ENSG00000278022","",98660210,98660668,1,1,0
"15","ENSG00000257109","OR4F28P",101875964,101876901,1,1,0
"15","ENSG00000259228","HNRNPA1P62",99284625,99285576,1,1,0
"15","ENSG00000181026","AEN",88621337,88632281,6,14,4
"15","ENSG00000260608","",83012661,83061845,1,2,0
"15","ENSG00000182625","",58686411,58686617,1,1,0
"15","ENSG00000259602","",48938236,48948031,1,4,0
"15","ENSG00000285883","",91303756,91306321,1,3,0
"15","ENSG00000259652","",77043680,77045160,1,2,0
"15","ENSG00000250825","PGAM1P12",96441566,96442313,1,1,0
"15","ENSG00000259478","",97982509,97991142,1,4,0
"15","ENSG00000278603","",82472203,82472426,1,1,0
"15","ENSG00000247809","NR2F2-AS1",96110040,96327361,18,69,0
"15","ENSG00000259724","LINC01581",93905405,94107938,3,13,0
"15","ENSG00000261665","TUBAP4",83739784,83740199,1,1,0
"15","ENSG00000259495","",80344853,80404214,4,15,0
"15","ENSG00000275695","UBE2Q2P6",82445719,82454837,2,5,0
"15","ENSG00000271763","",92602910,92620015,1,2,0
"15","ENSG00000185787","MORF4L1",78810487,78898139,23,185,105
"15","ENSG00000173867","",88459501,88546585,2,14,4
"15","ENSG00000137845","ADAM10",58588809,58749791,17,85,38
"15","ENSG00000198901","PRC1",90966040,90995629,19,109,69
"15","ENSG00000232386","",100849561,100861756,5,18,0
"15","ENSG00000277654","",94841059,95169864,9,43,0
"15","ENSG00000259617","",40999274,41004865,1,2,0
"15","ENSG00000258754","LINC01579",93718542,94070898,18,69,0
"15","ENSG00000140600","SH3GL3",83447228,83618743,6,38,22
"15","ENSG00000185594","SPATA8",96783389,96785615,5,13,0
"15","ENSG00000259385","",48192191,48201684,1,2,0
"15","ENSG00000259376","",101043716,101049456,1,2,0
"15","ENSG00000258676","",92580741,92600545,6,13,0
"15","ENSG00000259582","",97540597,97560702,3,10,0
"15","ENSG00000260337","",92592574,92596462,4,8,0
"15","ENSG00000259708","",78250502,78264156,2,5,0
"15","ENSG00000259754","",47812729,48050507,4,16,0
"15","ENSG00000275454","",75639760,75640976,1,1,0
"15","ENSG00000279588","",100782417,100786189,2,2,0
"15","ENSG00000248441","LINC01197",95186634,95327129,24,113,0
"15","ENSG00000278146","",96230897,96231145,1,1,0
"15","ENSG00000176371","ZSCAN2",84600986,84627796,15,45,27
"15","ENSG00000260674","",79743311,79743468,1,1,0
"15","ENSG00000259494","MRPL46",88459477,88467390,5,14,10
"15","ENSG00000272888","CHASERR",92819540,92899701,11,40,0
"15","ENSG00000259660","DNM1P47",101751032,101794302,3,9,0
"15","ENSG00000280291","",96294935,96298023,1,1,0
"15","ENSG00000259755","",101050732,101086066,1,3,0
"15","ENSG00000259199","",98038571,98293199,1,5,0
"15","ENSG00000272808","",100849831,100876836,2,11,0
"15","ENSG00000259514","",76339609,76342063,1,3,0
"15","ENSG00000259454","WBP1LP5",101887354,101887767,1,1,0
"15","ENSG00000242295","",96448154,96448493,1,1,0
"15","ENSG00000259527","LINC00052",87576929,87579866,1,3,0
"15","ENSG00000214344","OR4F13P",101842119,101850324,2,6,0
"15","ENSG00000154237","LRRK1",100919327,101078257,11,136,77
"15","ENSG00000254779","EGLN1P1",84633874,84634635,1,1,0
"15","ENSG00000259542","",96393146,96405189,4,9,0
"15","ENSG00000287191","",98839292,98840147,1,2,0
"15","ENSG00000259500","KRT8P24",48971803,48973361,1,1,0
"15","ENSG00000182253","SYNM",99098217,99135593,4,18,17
"15","ENSG00000283597","FAM169B",98437162,98547728,3,16,0
"15","ENSG00000260661","",92148752,92331037,1,4,0
"15","ENSG00000287267","",97557808,97559097,1,2,0
"15","ENSG00000258895","",94033658,94034177,1,1,0
"15","ENSG00000258627","",93825058,93825159,1,1,0
"15","ENSG00000257060","",93230034,93569483,14,63,0
"15","ENSG00000259266","",98118171,98118320,1,1,0
"15","ENSG00000259614","TUBAP12",96388214,96389056,1,1,0
"15","ENSG00000261054","",99128832,99131806,1,2,0
"15","ENSG00000259621","",98880659,98893535,1,2,0
"15","ENSG00000173575","CHD2",92900189,93027996,29,310,177
"15","ENSG00000259041","",98282075,98285907,1,3,0
"15","ENSG00000259583","",100892343,100919391,5,11,0
"15","ENSG00000214424","FAM149B1P1",96756987,96758596,1,1,0
"15","ENSG00000287892","",101058647,101063904,1,3,0
"15","ENSG00000168904","LRRC28",99251362,99390729,22,115,49
"15","ENSG00000259236","GOLGA8VP",101771758,101781989,1,15,0
"15","ENSG00000285700","",95287934,95291643,1,2,0
"15","ENSG00000273923","",95225326,95225864,1,1,0
"15","ENSG00000259604","",100861843,100874369,3,9,0
"15","ENSG00000280048","",96112628,96116051,1,1,0
"15","ENSG00000258433","",95034108,95047108,2,7,0
"15","ENSG00000259359","",96171575,96174339,3,7,0
"15","ENSG00000259257","",99337857,99338481,1,1,0
"15","ENSG00000256278","",84611689,84614969,1,2,0
"15","ENSG00000103852","TTC23",99136323,99251223,19,128,79
"15","ENSG00000258647","LINC00930",92567817,92574529,4,17,0
"15","ENSG00000182175","RGMA",93035273,93089204,13,43,26
"15","ENSG00000258785","LINC01580",93894431,93984150,13,57,0
"15","ENSG00000275443","",95990582,96300990,2,7,0
"15","ENSG00000259281","LINGO1-AS2",77660052,77668074,1,3,0
"15","ENSG00000251209","LINC00923",97572185,97875650,17,67,0
"15","ENSG00000183643","C15orf32",92471654,92501117,2,6,0
"15","ENSG00000278514","",91022766,91023200,1,1,0
"15","ENSG00000259611","LINC01582",98081993,98103761,11,38,0
"15","ENSG00000259485","LINC02253",97215812,97432094,10,51,0
"15","ENSG00000274312","",98319687,98320237,1,1,0
"15","ENSG00000259312","",96438570,96444266,1,2,0
"15","ENSG00000140443","IGF1R",98648539,98964530,17,98,52
"15","ENSG00000259586","",100846604,100846767,1,1,0
"15","ENSG00000140534","TICRR",89575469,89631056,3,48,47
"15","ENSG00000279945","",88477871,88478387,1,1,0
"15","ENSG00000240484","",92719393,92719740,1,1,0
"15","ENSG00000259706","HSP90B2P",99257632,99260015,1,1,0
"15","ENSG00000259475","",98954149,99105824,1,4,0
"15","ENSG00000140577","CRTC3",90529923,90645345,14,80,40
"15","ENSG00000259282","SPATA8-AS1",96772005,96783312,2,7,0
"15","ENSG00000260815","PPIAP47",75746769,75747263,1,1,0
"15","ENSG00000259870","",97876289,97878386,1,1,0
"15","ENSG00000259367","",85619623,85670948,1,2,0
"15","ENSG00000259123","",93837611,93852981,1,2,0
"15","ENSG00000128923","MINDY2",58771192,58861900,5,40,30
"15","ENSG00000185551","NR2F2",96325938,96340263,5,14,11
"15","ENSG00000259134","LINC00924",95326528,95507865,7,36,0
"15","ENSG00000258831","",93882082,93886743,1,3,0
"15","ENSG00000279091","",97533738,97541476,1,1,0
"15","ENSG00000258542","",91029888,91029996,1,1,0
"15","ENSG00000258611","YBX2P2",93065586,93066606,1,1,0
"15","ENSG00000253954","HMGN1P38",92711808,92712110,1,1,0
"15","ENSG00000258632","",94273496,94274005,1,2,0
"15","ENSG00000259403","",97272020,97319321,2,7,0
"15","ENSG00000183571","PGPEP1L",98968229,99007792,3,15,11
"15","ENSG00000185442","FAM174B",92617448,92809884,12,34,17
"15","ENSG00000273792","",60847757,60849068,1,1,0
"15","ENSG00000259630","FABP5P9",85415228,85415633,1,1,0
"15","ENSG00000259507","",98466840,98467412,1,1,0
"15","ENSG00000286893","",99473454,99476314,1,2,0
"15","ENSG00000259276","",85621264,85627689,1,3,0
"15","ENSG00000261043","",75759501,75762405,1,1,0
"15","ENSG00000258551","CRAT37",91408708,91605873,3,11,0
"15","ENSG00000259590","LINC02244",99395179,99396593,1,2,0
"15","ENSG00000287328","",94293537,94293641,1,1,0
"15","ENSG00000103995","CEP152",48712928,48811146,10,110,93
"15","ENSG00000140563","MCTP2",94231538,94483952,9,103,63
"15","ENSG00000259341","",99423769,99435160,2,3,0
"15","ENSG00000259615","",89579765,89582297,1,2,0
"15","ENSG00000258562","",92762757,92763750,1,2,0
"15","ENSG00000157470","FAM81A",59372693,59523555,15,65,32
"15","ENSG00000276744","",75452964,75453947,1,1,0
"15","ENSG00000259402","",58815272,58817728,1,2,0
"15","ENSG00000275322","",96342953,96345651,1,2,0
"15","ENSG00000259375","",85579046,85580178,1,2,0
"15","ENSG00000259453","",85701109,85702771,1,2,0
"15","ENSG00000258741","H2AZ2P1",92713477,92734205,3,6,0
"15","ENSG00000259760","",99396613,99401315,1,2,0
"15","ENSG00000137869","CYP19A1",51208057,51338601,20,118,85
"15","ENSG00000258483","LINC02251",98003038,98087384,8,27,0
"15","ENSG00000258665","",91031712,91032435,1,3,0
"15","ENSG00000259750","NSA2P4",59401221,59402004,1,1,0
"15","ENSG00000258570","H3P40",94168349,94168751,1,1,0
"15","ENSG00000279846","",99497812,99498375,1,1,0
"15","ENSG00000261616","",99139317,99145370,1,2,0
"15","ENSG00000140519","RHCG",89471398,89496589,7,59,40
"15","ENSG00000275929","",91031246,91031691,1,2,0
"15","ENSG00000259670","",48783190,48784121,1,2,0
"15","ENSG00000140538","NTRK3",87859751,88256768,21,223,192
"15","ENSG00000227161","",59644298,59672302,1,2,0
"15","ENSG00000259331","",94600014,94600821,1,2,0
"15","ENSG00000259218","LINC00928",89504909,89524049,6,19,0
"15","ENSG00000259424","IRAIN",98646951,98647371,1,2,0
"15","ENSG00000259601","",59871511,59873495,1,1,0
"15","ENSG00000166965","RCCD1",90954870,90963125,9,50,23
"15","ENSG00000258888","",93257198,93260475,1,2,0
"15","ENSG00000232459","OR4F14P",101828741,101829679,1,1,0
"15","ENSG00000258761","",92162798,92172436,1,2,0
"15","ENSG00000287950","",94455469,94550572,1,2,0
"15","ENSG00000259493","TFDP1P3",79559256,79560304,1,1,0
"15","ENSG00000104177","MYEF2",48134632,48178353,17,123,79
"15","ENSG00000189136","UBE2Q2P1",84526781,84571216,7,39,0
"15","ENSG00000259921","",99157231,99161140,1,1,0
"15","ENSG00000229212","",85180200,85234795,6,32,0
"15","ENSG00000287000","",97945208,97950018,1,2,0
"15","ENSG00000259534","",96448842,96449749,1,2,0
"15","ENSG00000260836","",82536788,82573194,2,26,17
"15","ENSG00000259573","NMNAT1P5",59964942,59966084,1,2,0
"15","ENSG00000258971","",93301416,93301647,1,1,0
"15","ENSG00000284946","",90966190,91022566,2,65,46
"15","ENSG00000140451","PIF1",64815632,64825668,9,57,36
"15","ENSG00000064726","BTBD1",83016423,83067252,5,26,16
"15","ENSG00000286917","",94724928,94726519,1,2,0
"15","ENSG00000259340","",96551381,96551517,1,1,0
"15","ENSG00000188388","GOLGA6L3",85240472,85247170,1,9,0
"15","ENSG00000259664","LINC02254",97339693,97523442,13,59,0
"15","ENSG00000241562","RPL7P5",99551382,99552117,1,1,0
"15","ENSG00000169375","SIN3A",75369379,75455842,15,104,79
"15","ENSG00000258909","",93416850,93422576,1,2,0
"15","ENSG00000259320","",98111729,98131707,5,12,0
"15","ENSG00000259458","MGC15885",62637172,62645291,2,6,0
"15","ENSG00000258787","SEPHS1P2",93430659,93431217,1,1,0
"15","ENSG00000184254","ALDH1A3",100877714,100916626,7,43,34
"15","ENSG00000274532","",28422172,28422373,1,1,0
"15","ENSG00000261183","SPINT1-AS1",40835808,40844387,5,13,0
"15","ENSG00000258965","",25928146,25928575,1,1,0
"15","ENSG00000258931","",26050538,26052276,1,2,0
"15","ENSG00000280036","",41016990,41018843,1,1,0
"15","ENSG00000259675","",61638928,61715171,4,9,0
"15","ENSG00000286495","",59801347,59814749,1,3,0
"15","ENSG00000278456","",100888472,100889106,1,1,0
"15","ENSG00000103978","TMEM87A",42210447,42273584,13,123,76
"15","ENSG00000234797","RPS3AP6",59768352,59769146,1,1,0
"15","ENSG00000180357","ZNF609",64460742,64686068,4,18,9
"15","ENSG00000259767","",83022236,83024336,1,2,0
"15","ENSG00000273747","",83020115,83020802,1,1,0
"15","ENSG00000259555","",78625895,78628193,1,2,0
"15","ENSG00000259183","MED28P6",88143935,88144165,1,1,0
"15","ENSG00000230459","",77278465,77278774,1,1,0
"15","ENSG00000239471","RN7SL584P",20095733,20096029,1,1,0
