"gene_id","pathway_id","gene_name","pathway_name"
6352,"hsa05323","CCL5","Rheumatoid arthritis"
6347,"hsa05323","CCL2","Rheumatoid arthritis"
6348,"hsa05323","CCL3","Rheumatoid arthritis"
6349,"hsa05323","CCL3L1","Rheumatoid arthritis"
414062,"hsa05323","CCL3L3","Rheumatoid arthritis"
6364,"hsa05323","CCL20","Rheumatoid arthritis"
2919,"hsa05323","CXCL1","Rheumatoid arthritis"
2920,"hsa05323","CXCL2","Rheumatoid arthritis"
2921,"hsa05323","CXCL3","Rheumatoid arthritis"
6374,"hsa05323","CXCL5","Rheumatoid arthritis"
6372,"hsa05323","CXCL6","Rheumatoid arthritis"
3576,"hsa05323","CXCL8","Rheumatoid arthritis"
6387,"hsa05323","CXCL12","Rheumatoid arthritis"
7422,"hsa05323","VEGFA","Rheumatoid arthritis"
2321,"hsa05323","FLT1","Rheumatoid arthritis"
284,"hsa05323","ANGPT1","Rheumatoid arthritis"
7010,"hsa05323","TEK","Rheumatoid arthritis"
3458,"hsa05323","IFNG","Rheumatoid arthritis"
3439,"hsa05320","IFNA1","Autoimmune thyroid disease"
3440,"hsa05320","IFNA2","Autoimmune thyroid disease"
3441,"hsa05320","IFNA4","Autoimmune thyroid disease"
3442,"hsa05320","IFNA5","Autoimmune thyroid disease"
3443,"hsa05320","IFNA6","Autoimmune thyroid disease"
3444,"hsa05320","IFNA7","Autoimmune thyroid disease"
3445,"hsa05320","IFNA8","Autoimmune thyroid disease"
3446,"hsa05320","IFNA10","Autoimmune thyroid disease"
3447,"hsa05320","IFNA13","Autoimmune thyroid disease"
3448,"hsa05320","IFNA14","Autoimmune thyroid disease"
3449,"hsa05320","IFNA16","Autoimmune thyroid disease"
3451,"hsa05320","IFNA17","Autoimmune thyroid disease"
3452,"hsa05320","IFNA21","Autoimmune thyroid disease"
3108,"hsa05320","HLA-DMA","Autoimmune thyroid disease"
3109,"hsa05320","HLA-DMB","Autoimmune thyroid disease"
3111,"hsa05320","HLA-DOA","Autoimmune thyroid disease"
3112,"hsa05320","HLA-DOB","Autoimmune thyroid disease"
3113,"hsa05320","HLA-DPA1","Autoimmune thyroid disease"
3115,"hsa05320","HLA-DPB1","Autoimmune thyroid disease"
3117,"hsa05320","HLA-DQA1","Autoimmune thyroid disease"
3118,"hsa05320","HLA-DQA2","Autoimmune thyroid disease"
3119,"hsa05320","HLA-DQB1","Autoimmune thyroid disease"
3122,"hsa05320","HLA-DRA","Autoimmune thyroid disease"
3123,"hsa05320","HLA-DRB1","Autoimmune thyroid disease"
3125,"hsa05320","HLA-DRB3","Autoimmune thyroid disease"
3126,"hsa05320","HLA-DRB4","Autoimmune thyroid disease"
3127,"hsa05320","HLA-DRB5","Autoimmune thyroid disease"
1493,"hsa05320","CTLA4","Autoimmune thyroid disease"
7173,"hsa05320","TPO","Autoimmune thyroid disease"
7038,"hsa05320","TG","Autoimmune thyroid disease"
941,"hsa05320","CD80","Autoimmune thyroid disease"
942,"hsa05320","CD86","Autoimmune thyroid disease"
940,"hsa05320","CD28","Autoimmune thyroid disease"
3558,"hsa05320","IL2","Autoimmune thyroid disease"
3105,"hsa05320","HLA-A","Autoimmune thyroid disease"
3106,"hsa05320","HLA-B","Autoimmune thyroid disease"
3107,"hsa05320","HLA-C","Autoimmune thyroid disease"
3134,"hsa05320","HLA-F","Autoimmune thyroid disease"
3135,"hsa05320","HLA-G","Autoimmune thyroid disease"
3133,"hsa05320","HLA-E","Autoimmune thyroid disease"
356,"hsa05320","FASLG","Autoimmune thyroid disease"
355,"hsa05320","FAS","Autoimmune thyroid disease"
5551,"hsa05320","PRF1","Autoimmune thyroid disease"
3002,"hsa05320","GZMB","Autoimmune thyroid disease"
959,"hsa05320","CD40LG","Autoimmune thyroid disease"
958,"hsa05320","CD40","Autoimmune thyroid disease"
3565,"hsa05320","IL4","Autoimmune thyroid disease"
3567,"hsa05320","IL5","Autoimmune thyroid disease"
3586,"hsa05320","IL10","Autoimmune thyroid disease"
102723407,"hsa05320","IGH","Autoimmune thyroid disease"
7253,"hsa05320","TSHR","Autoimmune thyroid disease"
1081,"hsa05320","CGA","Autoimmune thyroid disease"
7252,"hsa05320","TSHB","Autoimmune thyroid disease"
7097,"hsa05321","TLR2","Inflammatory bowel disease"
7099,"hsa05321","TLR4","Inflammatory bowel disease"
7100,"hsa05321","TLR5","Inflammatory bowel disease"
4790,"hsa05321","NFKB1","Inflammatory bowel disease"
5970,"hsa05321","RELA","Inflammatory bowel disease"
64127,"hsa05321","NOD2","Inflammatory bowel disease"
3108,"hsa05321","HLA-DMA","Inflammatory bowel disease"
3109,"hsa05321","HLA-DMB","Inflammatory bowel disease"
3111,"hsa05321","HLA-DOA","Inflammatory bowel disease"
3112,"hsa05321","HLA-DOB","Inflammatory bowel disease"
3113,"hsa05321","HLA-DPA1","Inflammatory bowel disease"
3115,"hsa05321","HLA-DPB1","Inflammatory bowel disease"
3117,"hsa05321","HLA-DQA1","Inflammatory bowel disease"
3118,"hsa05321","HLA-DQA2","Inflammatory bowel disease"
3119,"hsa05321","HLA-DQB1","Inflammatory bowel disease"
3122,"hsa05321","HLA-DRA","Inflammatory bowel disease"
3123,"hsa05321","HLA-DRB1","Inflammatory bowel disease"
3125,"hsa05321","HLA-DRB3","Inflammatory bowel disease"
3126,"hsa05321","HLA-DRB4","Inflammatory bowel disease"
3127,"hsa05321","HLA-DRB5","Inflammatory bowel disease"
3458,"hsa05321","IFNG","Inflammatory bowel disease"
3459,"hsa05321","IFNGR1","Inflammatory bowel disease"
3460,"hsa05321","IFNGR2","Inflammatory bowel disease"
6772,"hsa05321","STAT1","Inflammatory bowel disease"
30009,"hsa05321","TBX21","Inflammatory bowel disease"
3565,"hsa05321","IL4","Inflammatory bowel disease"
3567,"hsa05321","IL5","Inflammatory bowel disease"
3592,"hsa05321","IL12A","Inflammatory bowel disease"
3593,"hsa05321","IL12B","Inflammatory bowel disease"
3595,"hsa05321","IL12RB2","Inflammatory bowel disease"
3594,"hsa05321","IL12RB1","Inflammatory bowel disease"
6775,"hsa05321","STAT4","Inflammatory bowel disease"
3558,"hsa05321","IL2","Inflammatory bowel disease"
3606,"hsa05321","IL18","Inflammatory bowel disease"
8809,"hsa05321","IL18R1","Inflammatory bowel disease"
8807,"hsa05321","IL18RAP","Inflammatory bowel disease"
3725,"hsa05321","JUN","Inflammatory bowel disease"
7124,"hsa05321","TNF","Inflammatory bowel disease"
3569,"hsa05321","IL6","Inflammatory bowel disease"
3552,"hsa05321","IL1A","Inflammatory bowel disease"
3553,"hsa05321","IL1B","Inflammatory bowel disease"
7040,"hsa05321","TGFB1","Inflammatory bowel disease"
7042,"hsa05321","TGFB2","Inflammatory bowel disease"
7043,"hsa05321","TGFB3","Inflammatory bowel disease"
4087,"hsa05321","SMAD2","Inflammatory bowel disease"
4088,"hsa05321","SMAD3","Inflammatory bowel disease"
6774,"hsa05321","STAT3","Inflammatory bowel disease"
59067,"hsa05321","IL21","Inflammatory bowel disease"
50615,"hsa05321","IL21R","Inflammatory bowel disease"
51561,"hsa05321","IL23A","Inflammatory bowel disease"
149233,"hsa05321","IL23R","Inflammatory bowel disease"
6097,"hsa05321","RORC","Inflammatory bowel disease"
6095,"hsa05321","RORA","Inflammatory bowel disease"
50943,"hsa05321","FOXP3","Inflammatory bowel disease"
3605,"hsa05321","IL17A","Inflammatory bowel disease"
112744,"hsa05321","IL17F","Inflammatory bowel disease"
50616,"hsa05321","IL22","Inflammatory bowel disease"
3566,"hsa05321","IL4R","Inflammatory bowel disease"
3561,"hsa05321","IL2RG","Inflammatory bowel disease"
6778,"hsa05321","STAT6","Inflammatory bowel disease"
2625,"hsa05321","GATA3","Inflammatory bowel disease"
3586,"hsa05321","IL10","Inflammatory bowel disease"
3596,"hsa05321","IL13","Inflammatory bowel disease"
4094,"hsa05321","MAF","Inflammatory bowel disease"
4772,"hsa05321","NFATC1","Inflammatory bowel disease"
3105,"hsa05330","HLA-A","Allograft rejection"
3106,"hsa05330","HLA-B","Allograft rejection"
3107,"hsa05330","HLA-C","Allograft rejection"
3134,"hsa05330","HLA-F","Allograft rejection"
3135,"hsa05330","HLA-G","Allograft rejection"
3133,"hsa05330","HLA-E","Allograft rejection"
941,"hsa05330","CD80","Allograft rejection"
942,"hsa05330","CD86","Allograft rejection"
940,"hsa05330","CD28","Allograft rejection"
3592,"hsa05330","IL12A","Allograft rejection"
3593,"hsa05330","IL12B","Allograft rejection"
356,"hsa05330","FASLG","Allograft rejection"
355,"hsa05330","FAS","Allograft rejection"
5551,"hsa05330","PRF1","Allograft rejection"
3002,"hsa05330","GZMB","Allograft rejection"
3108,"hsa05330","HLA-DMA","Allograft rejection"
3109,"hsa05330","HLA-DMB","Allograft rejection"
3111,"hsa05330","HLA-DOA","Allograft rejection"
3112,"hsa05330","HLA-DOB","Allograft rejection"
3113,"hsa05330","HLA-DPA1","Allograft rejection"
3115,"hsa05330","HLA-DPB1","Allograft rejection"
3117,"hsa05330","HLA-DQA1","Allograft rejection"
3118,"hsa05330","HLA-DQA2","Allograft rejection"
3119,"hsa05330","HLA-DQB1","Allograft rejection"
3122,"hsa05330","HLA-DRA","Allograft rejection"
3123,"hsa05330","HLA-DRB1","Allograft rejection"
3125,"hsa05330","HLA-DRB3","Allograft rejection"
3126,"hsa05330","HLA-DRB4","Allograft rejection"
3127,"hsa05330","HLA-DRB5","Allograft rejection"
3558,"hsa05330","IL2","Allograft rejection"
959,"hsa05330","CD40LG","Allograft rejection"
958,"hsa05330","CD40","Allograft rejection"
3458,"hsa05330","IFNG","Allograft rejection"
7124,"hsa05330","TNF","Allograft rejection"
3565,"hsa05330","IL4","Allograft rejection"
3567,"hsa05330","IL5","Allograft rejection"
3586,"hsa05330","IL10","Allograft rejection"
102723407,"hsa05330","IGH","Allograft rejection"
3569,"hsa05332","IL6","Graft-versus-host disease"
3552,"hsa05332","IL1A","Graft-versus-host disease"
3553,"hsa05332","IL1B","Graft-versus-host disease"
7124,"hsa05332","TNF","Graft-versus-host disease"
3108,"hsa05332","HLA-DMA","Graft-versus-host disease"
3109,"hsa05332","HLA-DMB","Graft-versus-host disease"
3111,"hsa05332","HLA-DOA","Graft-versus-host disease"
3112,"hsa05332","HLA-DOB","Graft-versus-host disease"
3113,"hsa05332","HLA-DPA1","Graft-versus-host disease"
3115,"hsa05332","HLA-DPB1","Graft-versus-host disease"
3117,"hsa05332","HLA-DQA1","Graft-versus-host disease"
3118,"hsa05332","HLA-DQA2","Graft-versus-host disease"
3119,"hsa05332","HLA-DQB1","Graft-versus-host disease"
3122,"hsa05332","HLA-DRA","Graft-versus-host disease"
3123,"hsa05332","HLA-DRB1","Graft-versus-host disease"
3125,"hsa05332","HLA-DRB3","Graft-versus-host disease"
3126,"hsa05332","HLA-DRB4","Graft-versus-host disease"
3127,"hsa05332","HLA-DRB5","Graft-versus-host disease"
941,"hsa05332","CD80","Graft-versus-host disease"
942,"hsa05332","CD86","Graft-versus-host disease"
940,"hsa05332","CD28","Graft-versus-host disease"
3558,"hsa05332","IL2","Graft-versus-host disease"
3105,"hsa05332","HLA-A","Graft-versus-host disease"
3106,"hsa05332","HLA-B","Graft-versus-host disease"
3107,"hsa05332","HLA-C","Graft-versus-host disease"
3134,"hsa05332","HLA-F","Graft-versus-host disease"
3135,"hsa05332","HLA-G","Graft-versus-host disease"
3133,"hsa05332","HLA-E","Graft-versus-host disease"
356,"hsa05332","FASLG","Graft-versus-host disease"
355,"hsa05332","FAS","Graft-versus-host disease"
5551,"hsa05332","PRF1","Graft-versus-host disease"
3002,"hsa05332","GZMB","Graft-versus-host disease"
3458,"hsa05332","IFNG","Graft-versus-host disease"
3803,"hsa05332","KIR2DL2","Graft-versus-host disease"
3802,"hsa05332","KIR2DL1","Graft-versus-host disease"
3804,"hsa05332","KIR2DL3","Graft-versus-host disease"
57292,"hsa05332","KIR2DL5A","Graft-versus-host disease"
3812,"hsa05332","KIR3DL2","Graft-versus-host disease"
3811,"hsa05332","KIR3DL1","Graft-versus-host disease"
115653,"hsa05332","KIR3DL3","Graft-versus-host disease"
3821,"hsa05332","KLRC1","Graft-versus-host disease"
3824,"hsa05332","KLRD1","Graft-versus-host disease"
100,"hsa05340","ADA","Primary immunodeficiency"
3575,"hsa05340","IL7R","Primary immunodeficiency"
3561,"hsa05340","IL2RG","Primary immunodeficiency"
3718,"hsa05340","JAK3","Primary immunodeficiency"
64421,"hsa05340","DCLRE1C","Primary immunodeficiency"
5896,"hsa05340","RAG1","Primary immunodeficiency"
5897,"hsa05340","RAG2","Primary immunodeficiency"
915,"hsa05340","CD3D","Primary immunodeficiency"
916,"hsa05340","CD3E","Primary immunodeficiency"
5788,"hsa05340","PTPRC","Primary immunodeficiency"
920,"hsa05340","CD4","Primary immunodeficiency"
925,"hsa05340","CD8A","Primary immunodeficiency"
926,"hsa05340","CD8B","Primary immunodeficiency"
927,"hsa05340","CD8B2","Primary immunodeficiency"
326,"hsa05340","AIRE","Primary immunodeficiency"
6890,"hsa05340","TAP1","Primary immunodeficiency"
6891,"hsa05340","TAP2","Primary immunodeficiency"
3932,"hsa05340","LCK","Primary immunodeficiency"
7535,"hsa05340","ZAP70","Primary immunodeficiency"
5993,"hsa05340","RFX5","Primary immunodeficiency"
5994,"hsa05340","RFXAP","Primary immunodeficiency"
8625,"hsa05340","RFXANK","Primary immunodeficiency"
4261,"hsa05340","CIITA","Primary immunodeficiency"
84876,"hsa05340","ORAI1","Primary immunodeficiency"
102723407,"hsa05340","IGH","Primary immunodeficiency"
3543,"hsa05340","IGLL1","Primary immunodeficiency"
973,"hsa05340","CD79A","Primary immunodeficiency"
29760,"hsa05340","BLNK","Primary immunodeficiency"
695,"hsa05340","BTK","Primary immunodeficiency"
8517,"hsa05340","IKBKG","Primary immunodeficiency"
958,"hsa05340","CD40","Primary immunodeficiency"
959,"hsa05340","CD40LG","Primary immunodeficiency"
7374,"hsa05340","UNG","Primary immunodeficiency"
57379,"hsa05340","AICDA","Primary immunodeficiency"
29851,"hsa05340","ICOS","Primary immunodeficiency"
115650,"hsa05340","TNFRSF13C","Primary immunodeficiency"
930,"hsa05340","CD19","Primary immunodeficiency"
23495,"hsa05340","TNFRSF13B","Primary immunodeficiency"
102,"hsa05010","ADAM10","Alzheimer disease"
6868,"hsa05010","ADAM17","Alzheimer disease"
351,"hsa05010","APP","Alzheimer disease"
8883,"hsa05010","NAE1","Alzheimer disease"
322,"hsa05010","APBB1","Alzheimer disease"
2597,"hsa05010","GAPDH","Alzheimer disease"
23621,"hsa05010","BACE1","Alzheimer disease"
25825,"hsa05010","BACE2","Alzheimer disease"
10313,"hsa05010","RTN3","Alzheimer disease"
57142,"hsa05010","RTN4","Alzheimer disease"
55851,"hsa05010","PSENEN","Alzheimer disease"
5663,"hsa05010","PSEN1","Alzheimer disease"
5664,"hsa05010","PSEN2","Alzheimer disease"
23385,"hsa05010","NCSTN","Alzheimer disease"
51107,"hsa05010","APH1A","Alzheimer disease"
83464,"hsa05010","APH1B","Alzheimer disease"
3416,"hsa05010","IDE","Alzheimer disease"
4311,"hsa05010","MME","Alzheimer disease"
4137,"hsa05010","MAPT","Alzheimer disease"
4535,"hsa05010","ND1","Alzheimer disease"
4536,"hsa05010","ND2","Alzheimer disease"
4537,"hsa05010","ND3","Alzheimer disease"
4538,"hsa05010","ND4","Alzheimer disease"
4539,"hsa05010","ND4L","Alzheimer disease"
4540,"hsa05010","ND5","Alzheimer disease"
4541,"hsa05010","ND6","Alzheimer disease"
4723,"hsa05010","NDUFV1","Alzheimer disease"
4729,"hsa05010","NDUFV2","Alzheimer disease"
4731,"hsa05010","NDUFV3","Alzheimer disease"
4694,"hsa05010","NDUFA1","Alzheimer disease"
4695,"hsa05010","NDUFA2","Alzheimer disease"
4696,"hsa05010","NDUFA3","Alzheimer disease"
4697,"hsa05010","NDUFA4","Alzheimer disease"
56901,"hsa05010","NDUFA4L2","Alzheimer disease"
4698,"hsa05010","NDUFA5","Alzheimer disease"
4700,"hsa05010","NDUFA6","Alzheimer disease"
4701,"hsa05010","NDUFA7","Alzheimer disease"
4702,"hsa05010","NDUFA8","Alzheimer disease"
4704,"hsa05010","NDUFA9","Alzheimer disease"
4705,"hsa05010","NDUFA10","Alzheimer disease"
4706,"hsa05010","NDUFAB1","Alzheimer disease"
126328,"hsa05010","NDUFA11","Alzheimer disease"
55967,"hsa05010","NDUFA12","Alzheimer disease"
51079,"hsa05010","NDUFA13","Alzheimer disease"
4707,"hsa05010","NDUFB1","Alzheimer disease"
4708,"hsa05010","NDUFB2","Alzheimer disease"
4709,"hsa05010","NDUFB3","Alzheimer disease"
4710,"hsa05010","NDUFB4","Alzheimer disease"
4711,"hsa05010","NDUFB5","Alzheimer disease"
4712,"hsa05010","NDUFB6","Alzheimer disease"
4713,"hsa05010","NDUFB7","Alzheimer disease"
4714,"hsa05010","NDUFB8","Alzheimer disease"
4715,"hsa05010","NDUFB9","Alzheimer disease"
4716,"hsa05010","NDUFB10","Alzheimer disease"
54539,"hsa05010","NDUFB11","Alzheimer disease"
4719,"hsa05010","NDUFS1","Alzheimer disease"
4720,"hsa05010","NDUFS2","Alzheimer disease"
4722,"hsa05010","NDUFS3","Alzheimer disease"
4724,"hsa05010","NDUFS4","Alzheimer disease"
4725,"hsa05010","NDUFS5","Alzheimer disease"
4726,"hsa05010","NDUFS6","Alzheimer disease"
374291,"hsa05010","NDUFS7","Alzheimer disease"
4728,"hsa05010","NDUFS8","Alzheimer disease"
4717,"hsa05010","NDUFC1","Alzheimer disease"
4718,"hsa05010","NDUFC2","Alzheimer disease"
100532726,"hsa05010","NDUFC2-KCTD14","Alzheimer disease"
6389,"hsa05010","SDHA","Alzheimer disease"
6390,"hsa05010","SDHB","Alzheimer disease"
6391,"hsa05010","SDHC","Alzheimer disease"
6392,"hsa05010","SDHD","Alzheimer disease"
7386,"hsa05010","UQCRFS1","Alzheimer disease"
4519,"hsa05010","CYTB","Alzheimer disease"
1537,"hsa05010","CYC1","Alzheimer disease"
7384,"hsa05010","UQCRC1","Alzheimer disease"
7385,"hsa05010","UQCRC2","Alzheimer disease"
7388,"hsa05010","UQCRH","Alzheimer disease"
440567,"hsa05010","UQCRHL","Alzheimer disease"
7381,"hsa05010","UQCRB","Alzheimer disease"
27089,"hsa05010","UQCRQ","Alzheimer disease"
29796,"hsa05010","UQCR10","Alzheimer disease"
10975,"hsa05010","UQCR11","Alzheimer disease"
4514,"hsa05010","COX3","Alzheimer disease"
4512,"hsa05010","COX1","Alzheimer disease"
4513,"hsa05010","COX2","Alzheimer disease"
84701,"hsa05010","COX4I2","Alzheimer disease"
1327,"hsa05010","COX4I1","Alzheimer disease"
9377,"hsa05010","COX5A","Alzheimer disease"
1329,"hsa05010","COX5B","Alzheimer disease"
1337,"hsa05010","COX6A1","Alzheimer disease"
1339,"hsa05010","COX6A2","Alzheimer disease"
1340,"hsa05010","COX6B1","Alzheimer disease"
125965,"hsa05010","COX6B2","Alzheimer disease"
1345,"hsa05010","COX6C","Alzheimer disease"
1346,"hsa05010","COX7A1","Alzheimer disease"
1347,"hsa05010","COX7A2","Alzheimer disease"
9167,"hsa05010","COX7A2L","Alzheimer disease"
1349,"hsa05010","COX7B","Alzheimer disease"
170712,"hsa05010","COX7B2","Alzheimer disease"
1350,"hsa05010","COX7C","Alzheimer disease"
341947,"hsa05010","COX8C","Alzheimer disease"
1351,"hsa05010","COX8A","Alzheimer disease"
498,"hsa05010","ATP5F1A","Alzheimer disease"
506,"hsa05010","ATP5F1B","Alzheimer disease"
509,"hsa05010","ATP5F1C","Alzheimer disease"
513,"hsa05010","ATP5F1D","Alzheimer disease"
514,"hsa05010","ATP5F1E","Alzheimer disease"
4508,"hsa05010","ATP6","Alzheimer disease"
515,"hsa05010","ATP5PB","Alzheimer disease"
516,"hsa05010","ATP5MC1","Alzheimer disease"
517,"hsa05010","ATP5MC2","Alzheimer disease"
518,"hsa05010","ATP5MC3","Alzheimer disease"
10476,"hsa05010","ATP5PD","Alzheimer disease"
539,"hsa05010","ATP5PO","Alzheimer disease"
522,"hsa05010","ATP5PF","Alzheimer disease"
4509,"hsa05010","ATP8","Alzheimer disease"
3028,"hsa05010","HSD17B10","Alzheimer disease"
5481,"hsa05010","PPID","Alzheimer disease"
7416,"hsa05010","VDAC1","Alzheimer disease"
7417,"hsa05010","VDAC2","Alzheimer disease"
7419,"hsa05010","VDAC3","Alzheimer disease"
291,"hsa05010","SLC25A4","Alzheimer disease"
292,"hsa05010","SLC25A5","Alzheimer disease"
293,"hsa05010","SLC25A6","Alzheimer disease"
83447,"hsa05010","SLC25A31","Alzheimer disease"
10105,"hsa05010","PPIF","Alzheimer disease"
4023,"hsa05010","LPL","Alzheimer disease"
348,"hsa05010","APOE","Alzheimer disease"
4035,"hsa05010","LRP1","Alzheimer disease"
355,"hsa05010","FAS","Alzheimer disease"
7132,"hsa05010","TNFRSF1A","Alzheimer disease"
8772,"hsa05010","FADD","Alzheimer disease"
841,"hsa05010","CASP8","Alzheimer disease"
637,"hsa05010","BID","Alzheimer disease"
810,"hsa05010","CALML3","Alzheimer disease"
805,"hsa05010","CALM2","Alzheimer disease"
808,"hsa05010","CALM3","Alzheimer disease"
801,"hsa05010","CALM1","Alzheimer disease"
163688,"hsa05010","CALML6","Alzheimer disease"
51806,"hsa05010","CALML5","Alzheimer disease"
91860,"hsa05010","CALML4","Alzheimer disease"
5530,"hsa05010","PPP3CA","Alzheimer disease"
5532,"hsa05010","PPP3CB","Alzheimer disease"
5533,"hsa05010","PPP3CC","Alzheimer disease"
5534,"hsa05010","PPP3R1","Alzheimer disease"
5535,"hsa05010","PPP3R2","Alzheimer disease"
572,"hsa05010","BAD","Alzheimer disease"
54205,"hsa05010","CYCS","Alzheimer disease"
317,"hsa05010","APAF1","Alzheimer disease"
842,"hsa05010","CASP9","Alzheimer disease"
836,"hsa05010","CASP3","Alzheimer disease"
1128,"hsa05010","CHRM1","Alzheimer disease"
1131,"hsa05010","CHRM3","Alzheimer disease"
1133,"hsa05010","CHRM5","Alzheimer disease"
2915,"hsa05010","GRM5","Alzheimer disease"
2776,"hsa05010","GNAQ","Alzheimer disease"
23236,"hsa05010","PLCB1","Alzheimer disease"
5330,"hsa05010","PLCB2","Alzheimer disease"
5331,"hsa05010","PLCB3","Alzheimer disease"
5332,"hsa05010","PLCB4","Alzheimer disease"
2902,"hsa05010","GRIN1","Alzheimer disease"
2903,"hsa05010","GRIN2A","Alzheimer disease"
2904,"hsa05010","GRIN2B","Alzheimer disease"
2905,"hsa05010","GRIN2C","Alzheimer disease"
2906,"hsa05010","GRIN2D","Alzheimer disease"
775,"hsa05010","CACNA1C","Alzheimer disease"
776,"hsa05010","CACNA1D","Alzheimer disease"
778,"hsa05010","CACNA1F","Alzheimer disease"
779,"hsa05010","CACNA1S","Alzheimer disease"
1139,"hsa05010","CHRNA7","Alzheimer disease"
90550,"hsa05010","MCU","Alzheimer disease"
5594,"hsa05010","MAPK1","Alzheimer disease"
5595,"hsa05010","MAPK3","Alzheimer disease"
6263,"hsa05010","RYR3","Alzheimer disease"
3708,"hsa05010","ITPR1","Alzheimer disease"
3709,"hsa05010","ITPR2","Alzheimer disease"
3710,"hsa05010","ITPR3","Alzheimer disease"
487,"hsa05010","ATP2A1","Alzheimer disease"
489,"hsa05010","ATP2A3","Alzheimer disease"
488,"hsa05010","ATP2A2","Alzheimer disease"
22926,"hsa05010","ATF6","Alzheimer disease"
7494,"hsa05010","XBP1","Alzheimer disease"
1649,"hsa05010","DDIT3","Alzheimer disease"
2081,"hsa05010","ERN1","Alzheimer disease"
9451,"hsa05010","EIF2AK3","Alzheimer disease"
7186,"hsa05010","TRAF2","Alzheimer disease"
